date,country,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,people_fully_vaccinated_per_hundred_2,people_fully_vaccinated_per_hundred_ave,daily_vaccinations_per_million_ave
2021-05-08,Northern Ireland,51.36,25.76,7225.0,32.01,10.661777777777779,3739.5072463768115
2021-05-08,Norway,27.76,9.02,5582.0,14.71,10.661777777777779,3739.5072463768115
2021-05-08,Oceania,1.39,0.39,1694.0,0.6,10.661777777777779,3739.5072463768115
2021-05-08,Peru,4.46,2.22,1443.0,3.06,10.661777777777779,3739.5072463768115
2021-05-08,Portugal,28.34,10.8,7481.0,15.47,10.661777777777779,3739.5072463768115
2021-05-08,Romania,18.61,12.03,4392.0,16.76,10.661777777777779,3739.5072463768115
2021-05-08,Scotland,53.04,26.88,6559.0,33.48,10.661777777777779,3739.5072463768115
2021-05-08,Slovakia,22.43,10.72,5025.0,13.67,10.661777777777779,3739.5072463768115
2021-05-08,Slovenia,23.42,12.36,6848.0,16.13,10.661777777777779,3739.5072463768115
2021-05-08,South America,13.19,6.49,2521.0,7.89,10.661777777777779,3739.5072463768115
2021-05-08,Switzerland,25.14,12.65,7264.0,17.58,10.661777777777779,3739.5072463768115
2021-05-08,Turkey,17.25,12.22,3310.0,14.11,10.661777777777779,3739.5072463768115
2021-05-08,United Kingdom,52.1,26.03,6747.0,33.36,10.661777777777779,3739.5072463768115
2021-05-08,United States,45.24,33.68,5930.0,38.57,10.661777777777779,3739.5072463768115
2021-05-08,Upper middle income,4.36,2.39,3501.0,2.98,10.661777777777779,3739.5072463768115
2021-05-08,Wales,60.99,26.71,6367.0,31.74,10.661777777777779,3739.5072463768115
2021-05-08,World,8.36,4.03,2462.0,4.99,10.661777777777779,3739.5072463768115
2021-05-09,Africa,1.2,0.41,262.0,0.5,11.240238095238093,3795.8067632850243
2021-05-09,Argentina,17.01,3.08,3429.0,5.23,11.240238095238093,3795.8067632850243
2021-05-09,Asia,4.61,1.67,2397.0,2.1,11.240238095238093,3795.8067632850243
2021-05-09,Austria,30.11,11.02,7078.0,14.34,11.240238095238093,3795.8067632850243
2021-05-09,Bahrain,46.85,34.01,9393.0,41.1,11.240238095238093,3795.8067632850243
2021-05-09,Belgium,31.23,9.69,9013.0,14.96,11.240238095238093,3795.8067632850243
2021-05-09,Bulgaria,9.3,4.2,2332.0,7.21,11.240238095238093,3795.8067632850243
2021-05-09,Cambodia,10.61,6.64,4079.0,9.39,11.240238095238093,3795.8067632850243
2021-05-09,Canada,38.87,3.31,7919.0,4.38,11.240238095238093,3795.8067632850243
2021-05-09,Chile,44.8,37.4,6173.0,40.3,11.240238095238093,3795.8067632850243
2021-05-09,Czechia,24.61,9.93,6056.0,11.37,11.240238095238093,3795.8067632850243
2021-05-09,Denmark,25.94,14.92,8289.0,20.4,11.240238095238093,3795.8067632850243
2021-05-09,England,52.68,26.71,6965.0,34.52,11.240238095238093,3795.8067632850243
2021-05-09,Estonia,28.13,12.0,7282.0,15.31,11.240238095238093,3795.8067632850243
2021-05-09,Europe,24.54,10.67,5646.0,14.43,11.240238095238093,3795.8067632850243
2021-05-09,European Union,28.62,11.21,7508.0,15.47,11.240238095238093,3795.8067632850243
2021-05-09,France,26.78,11.67,6843.0,14.67,11.240238095238093,3795.8067632850243
2021-05-09,Germany,32.75,9.43,8547.0,14.18,11.240238095238093,3795.8067632850243
2021-05-09,High income,29.13,16.38,5537.0,20.02,11.240238095238093,3795.8067632850243
2021-05-09,Hong Kong,14.29,8.94,4759.0,11.9,11.240238095238093,3795.8067632850243
2021-05-09,Hungary,44.57,25.92,9746.0,31.18,11.240238095238093,3795.8067632850243
2021-05-09,India,9.7,2.5,1459.0,3.02,11.240238095238093,3795.8067632850243
2021-05-09,Israel,62.64,58.7,696.0,59.12,11.240238095238093,3795.8067632850243
2021-05-09,Italy,28.11,12.34,7802.0,16.97,11.240238095238093,3795.8067632850243
2021-05-09,Latvia,19.4,4.41,6374.0,10.12,11.240238095238093,3795.8067632850243
2021-05-09,Liechtenstein,26.04,11.63,5139.0,20.12,11.240238095238093,3795.8067632850243
2021-05-09,Lithuania,28.81,14.28,8858.0,19.26,11.240238095238093,3795.8067632850243
2021-05-09,Lower middle income,5.47,1.52,1000.0,1.93,11.240238095238093,3795.8067632850243
2021-05-09,Malta,58.61,27.45,12309.0,40.82,11.240238095238093,3795.8067632850243
2021-05-09,Mexico,11.0,7.36,3134.0,9.14,11.240238095238093,3795.8067632850243
2021-05-09,New Zealand,5.31,2.28,2415.0,3.72,11.240238095238093,3795.8067632850243
2021-05-09,North America,31.37,21.41,4824.0,24.68,11.240238095238093,3795.8067632850243
2021-05-09,Northern Ireland,51.57,26.06,7185.0,32.32,11.240238095238093,3795.8067632850243
2021-05-09,Norway,27.76,9.03,5564.0,14.72,11.240238095238093,3795.8067632850243
2021-05-09,Oceania,1.39,0.4,1718.0,0.6,11.240238095238093,3795.8067632850243
2021-05-09,Peru,4.56,2.29,1485.0,3.18,11.240238095238093,3795.8067632850243
2021-05-09,Portugal,29.01,10.94,7915.0,15.81,11.240238095238093,3795.8067632850243
2021-05-09,Romania,18.87,12.32,4857.0,16.93,11.240238095238093,3795.8067632850243
2021-05-09,Scotland,53.25,27.19,6351.0,33.9,11.240238095238093,3795.8067632850243
2021-05-09,Slovakia,22.97,10.77,5333.0,13.84,11.240238095238093,3795.8067632850243
2021-05-09,Slovenia,23.5,12.37,6734.0,16.22,11.240238095238093,3795.8067632850243
2021-05-09,South America,13.22,6.51,2466.0,7.92,11.240238095238093,3795.8067632850243
2021-05-09,Spain,29.51,13.31,8103.0,17.39,11.240238095238093,3795.8067632850243
2021-05-09,Switzerland,25.34,12.72,7387.0,17.68,11.240238095238093,3795.8067632850243
2021-05-09,Turkey,17.29,12.25,3239.0,14.23,11.240238095238093,3795.8067632850243
2021-05-09,United Kingdom,52.25,26.3,6799.0,33.73,11.240238095238093,3795.8067632850243
2021-05-09,United States,45.48,34.16,6034.0,38.87,11.240238095238093,3795.8067632850243
2021-05-09,Upper middle income,4.38,2.4,3593.0,3.0,11.240238095238093,3795.8067632850243
2021-05-09,Wales,61.37,26.84,6729.0,31.83,11.240238095238093,3795.8067632850243
2021-05-09,World,8.43,4.08,2526.0,5.04,11.240238095238093,3795.8067632850243
2021-05-10,Africa,1.23,0.41,293.0,0.51,10.908631578947368,3827.177033492823
2021-05-10,Argentina,17.08,3.11,3423.0,5.34,10.908631578947368,3827.177033492823
2021-05-10,Asia,4.68,1.72,2625.0,2.13,10.908631578947368,3827.177033492823
2021-05-10,Austria,30.48,11.15,7299.0,14.48,10.908631578947368,3827.177033492823
2021-05-10,Bahrain,47.38,34.6,9367.0,42.12,10.908631578947368,3827.177033492823
2021-05-10,Belgium,31.92,9.74,9077.0,15.27,10.908631578947368,3827.177033492823
2021-05-10,Bulgaria,9.38,4.49,2673.0,7.27,10.908631578947368,3827.177033492823
2021-05-10,Cambodia,10.92,6.68,4041.0,9.85,10.908631578947368,3827.177033492823
2021-05-10,Canada,39.72,3.36,8352.0,4.43,10.908631578947368,3827.177033492823
2021-05-10,Chile,45.34,37.77,6336.0,40.62,10.908631578947368,3827.177033492823
2021-05-10,Czechia,25.28,10.0,6149.0,11.68,10.908631578947368,3827.177033492823
2021-05-10,Denmark,26.4,15.55,8203.0,20.56,10.908631578947368,3827.177033492823
2021-05-10,England,52.81,27.05,7244.0,35.01,10.908631578947368,3827.177033492823
2021-05-10,Estonia,28.29,12.16,7128.0,15.4,10.908631578947368,3827.177033492823
2021-05-10,Europe,24.84,10.86,5840.0,14.62,10.908631578947368,3827.177033492823
2021-05-10,European Union,29.05,11.44,7710.0,15.68,10.908631578947368,3827.177033492823
2021-05-10,France,27.23,12.02,7017.0,14.72,10.908631578947368,3827.177033492823
2021-05-10,Germany,33.23,9.67,8778.0,14.4,10.908631578947368,3827.177033492823
2021-05-10,Greece,24.05,12.26,8550.0,17.4,10.908631578947368,3827.177033492823
2021-05-10,High income,29.45,16.65,5863.0,20.26,10.908631578947368,3827.177033492823
2021-05-10,Hong Kong,14.5,9.19,4705.0,12.11,10.908631578947368,3827.177033492823
2021-05-10,Hungary,44.99,26.19,9155.0,31.81,10.908631578947368,3827.177033492823
2021-05-10,India,9.8,2.6,1555.0,3.03,10.908631578947368,3827.177033492823
2021-05-10,Israel,62.67,58.76,667.0,59.16,10.908631578947368,3827.177033492823
2021-05-10,Italy,28.59,12.59,7869.0,17.34,10.908631578947368,3827.177033492823
2021-05-10,Latvia,19.66,4.66,6875.0,10.48,10.908631578947368,3827.177033492823
2021-05-10,Liechtenstein,26.81,12.33,6188.0,20.12,10.908631578947368,3827.177033492823
2021-05-10,Lithuania,29.39,14.46,9239.0,19.6,10.908631578947368,3827.177033492823
2021-05-10,Lower middle income,5.55,1.58,1098.0,1.96,10.908631578947368,3827.177033492823
2021-05-10,Malta,60.1,28.05,12880.0,41.57,10.908631578947368,3827.177033492823
2021-05-10,New Zealand,5.45,2.39,2452.0,3.84,10.908631578947368,3827.177033492823
2021-05-10,North America,31.58,21.64,4953.0,24.81,10.908631578947368,3827.177033492823
2021-05-10,Northern Ireland,51.86,26.57,7811.0,32.78,10.908631578947368,3827.177033492823
2021-05-10,Norway,27.81,9.15,5677.0,14.77,10.908631578947368,3827.177033492823
2021-05-10,Oceania,1.41,0.41,1730.0,1.59,10.908631578947368,3827.177033492823
2021-05-10,Peru,4.7,2.32,1452.0,3.34,10.908631578947368,3827.177033492823
2021-05-10,Portugal,29.65,11.16,8228.0,16.29,10.908631578947368,3827.177033492823
2021-05-10,Romania,19.09,12.62,5101.0,17.14,10.908631578947368,3827.177033492823
2021-05-10,Scotland,53.61,27.58,6636.0,34.43,10.908631578947368,3827.177033492823
2021-05-10,Slovakia,23.42,10.91,5570.0,13.99,10.908631578947368,3827.177033492823
2021-05-10,Slovenia,23.61,12.44,6439.0,16.47,10.908631578947368,3827.177033492823
2021-05-10,South America,13.4,6.61,2497.0,7.97,10.908631578947368,3827.177033492823
2021-05-10,Spain,30.01,13.53,8347.0,17.65,10.908631578947368,3827.177033492823
2021-05-10,Switzerland,25.87,13.08,7699.0,17.89,10.908631578947368,3827.177033492823
2021-05-10,Turkey,17.33,12.33,2920.0,14.28,10.908631578947368,3827.177033492823
2021-05-10,United Kingdom,52.42,26.65,7108.0,34.22,10.908631578947368,3827.177033492823
2021-05-10,United States,45.69,34.54,6330.0,39.05,10.908631578947368,3827.177033492823
2021-05-10,Upper middle income,4.43,2.43,3828.0,3.02,10.908631578947368,3827.177033492823
2021-05-10,Wales,61.81,27.1,7530.0,32.33,10.908631578947368,3827.177033492823
2021-05-10,World,8.53,4.15,2697.0,5.09,10.908631578947368,3827.177033492823
2021-05-11,Africa,1.26,0.42,307.0,0.52,9.917090909090915,3854.6555023923447
2021-05-11,Argentina,17.24,3.2,3287.0,5.39,9.917090909090915,3854.6555023923447
2021-05-11,Asia,4.75,1.8,2772.0,2.15,9.917090909090915,3854.6555023923447
2021-05-11,Austria,31.02,11.35,7376.0,14.68,9.917090909090915,3854.6555023923447
2021-05-11,Bahrain,47.82,35.4,9600.0,43.06,9.917090909090915,3854.6555023923447
2021-05-11,Belgium,32.42,9.84,8899.0,15.68,9.917090909090915,3854.6555023923447
2021-05-11,Bulgaria,9.52,4.87,3179.0,7.43,9.917090909090915,3854.6555023923447
2021-05-11,Cambodia,11.23,6.72,3916.0,10.16,9.917090909090915,3854.6555023923447
2021-05-11,Canada,40.47,3.41,8606.0,4.49,9.917090909090915,3854.6555023923447
2021-05-11,Chile,45.9,38.21,6507.0,40.92,9.917090909090915,3854.6555023923447
2021-05-11,Czechia,25.99,10.08,6281.0,12.01,9.917090909090915,3854.6555023923447
2021-05-11,Denmark,26.91,16.0,8290.0,20.79,9.917090909090915,3854.6555023923447
2021-05-11,England,52.99,27.6,7489.0,35.59,9.917090909090915,3854.6555023923447
2021-05-11,Estonia,28.57,12.35,6859.0,15.55,9.917090909090915,3854.6555023923447
2021-05-11,Europe,25.28,11.13,6019.0,14.91,9.917090909090915,3854.6555023923447
2021-05-11,European Union,29.63,11.74,7955.0,16.04,9.917090909090915,3854.6555023923447
2021-05-11,France,27.82,12.42,7274.0,15.01,9.917090909090915,3854.6555023923447
2021-05-11,Germany,34.18,10.01,9187.0,14.86,9.917090909090915,3854.6555023923447
2021-05-11,Greece,24.58,12.82,9144.0,17.62,9.917090909090915,3854.6555023923447
2021-05-11,High income,29.78,16.9,6043.0,20.48,9.917090909090915,3854.6555023923447
2021-05-11,Hong Kong,14.68,9.4,4616.0,12.29,9.917090909090915,3854.6555023923447
2021-05-11,India,9.9,2.7,1668.0,3.04,9.917090909090915,3854.6555023923447
2021-05-11,Israel,62.7,58.8,637.0,59.19,9.917090909090915,3854.6555023923447
2021-05-11,Italy,29.09,12.87,7888.0,17.73,9.917090909090915,3854.6555023923447
2021-05-11,Latvia,20.34,4.95,7565.0,11.26,9.917090909090915,3854.6555023923447
2021-05-11,Liechtenstein,27.56,13.0,7185.0,20.12,9.917090909090915,3854.6555023923447
2021-05-11,Lithuania,29.97,14.85,9144.0,20.0,9.917090909090915,3854.6555023923447
2021-05-11,Lower middle income,5.63,1.66,1094.0,1.98,9.917090909090915,3854.6555023923447
2021-05-11,Malta,60.72,28.82,13106.0,42.82,9.917090909090915,3854.6555023923447
2021-05-11,Mexico,11.14,7.37,2492.0,9.18,9.917090909090915,3854.6555023923447
2021-05-11,New Zealand,5.65,2.51,2497.0,3.99,9.917090909090915,3854.6555023923447
2021-05-11,North America,31.79,21.83,5063.0,24.92,9.917090909090915,3854.6555023923447
2021-05-11,Northern Ireland,52.07,27.2,7841.0,33.28,9.917090909090915,3854.6555023923447
2021-05-11,Norway,28.14,9.73,6394.0,15.3,9.917090909090915,3854.6555023923447
2021-05-11,Oceania,1.57,0.45,1919.0,1.65,9.917090909090915,3854.6555023923447
2021-05-11,Peru,4.83,2.36,1584.0,3.41,9.917090909090915,3854.6555023923447
2021-05-11,Portugal,30.23,11.36,8417.0,16.53,9.917090909090915,3854.6555023923447
2021-05-11,Romania,19.29,12.99,5251.0,17.41,9.917090909090915,3854.6555023923447
2021-05-11,Scotland,53.97,27.95,6662.0,35.03,9.917090909090915,3854.6555023923447
2021-05-11,Slovakia,23.84,11.06,5738.0,14.08,9.917090909090915,3854.6555023923447
2021-05-11,Slovenia,24.0,12.54,6463.0,16.81,9.917090909090915,3854.6555023923447
2021-05-11,South America,13.61,6.74,2395.0,8.72,9.917090909090915,3854.6555023923447
2021-05-11,Spain,30.62,13.91,8272.0,18.04,9.917090909090915,3854.6555023923447
2021-05-11,Switzerland,26.49,13.52,8011.0,18.45,9.917090909090915,3854.6555023923447
2021-05-11,Turkey,17.38,12.47,2455.0,14.4,9.917090909090915,3854.6555023923447
2021-05-11,United Kingdom,52.62,27.16,7320.0,34.79,9.917090909090915,3854.6555023923447
2021-05-11,United States,45.88,34.86,6563.0,39.19,9.917090909090915,3854.6555023923447
2021-05-11,Upper middle income,4.52,2.48,4055.0,3.17,9.917090909090915,3854.6555023923447
2021-05-11,Wales,62.22,27.39,7651.0,32.91,9.917090909090915,3854.6555023923447
2021-05-11,World,8.65,4.25,2808.0,5.19,9.917090909090915,3854.6555023923447
2021-05-12,Africa,1.33,0.43,395.0,0.53,11.817087378640773,3832.775119617225
2021-05-12,Argentina,17.41,3.36,3137.0,5.43,11.817087378640773,3832.775119617225
2021-05-12,Asia,4.79,1.83,2962.0,2.17,11.817087378640773,3832.775119617225
2021-05-12,Austria,31.89,11.61,7734.0,15.18,11.817087378640773,3832.775119617225
2021-05-12,Bahrain,48.26,36.01,9698.0,43.85,11.817087378640773,3832.775119617225
2021-05-12,Belgium,32.98,10.1,8140.0,16.47,11.817087378640773,3832.775119617225
2021-05-12,Bulgaria,9.69,5.21,3262.0,7.58,11.817087378640773,3832.775119617225
2021-05-12,Cambodia,11.6,6.76,3934.0,10.47,11.817087378640773,3832.775119617225
2021-05-12,Canada,41.32,3.47,8844.0,4.62,11.817087378640773,3832.775119617225
2021-05-12,Chile,46.45,38.62,6567.0,41.17,11.817087378640773,3832.775119617225
2021-05-12,Czechia,26.74,10.16,6370.0,12.36,11.817087378640773,3832.775119617225
2021-05-12,Denmark,27.36,16.47,8217.0,21.0,11.817087378640773,3832.775119617225
2021-05-12,England,53.25,28.31,7726.0,36.25,11.817087378640773,3832.775119617225
2021-05-12,Estonia,29.03,12.66,6537.0,15.97,11.817087378640773,3832.775119617225
2021-05-12,Europe,25.73,11.44,5972.0,15.31,11.817087378640773,3832.775119617225
2021-05-12,European Union,30.22,12.04,7804.0,16.52,11.817087378640773,3832.775119617225
2021-05-12,France,28.46,12.78,7517.0,15.3,11.817087378640773,3832.775119617225
2021-05-12,Germany,35.44,10.44,9646.0,15.7,11.817087378640773,3832.775119617225
2021-05-12,Greece,25.09,13.36,9095.0,18.04,11.817087378640773,3832.775119617225
2021-05-12,High income,30.11,17.16,6048.0,20.78,11.817087378640773,3832.775119617225
2021-05-12,Hong Kong,14.83,9.59,4521.0,12.46,11.817087378640773,3832.775119617225
2021-05-12,Hungary,45.76,26.76,7944.0,34.45,11.817087378640773,3832.775119617225
2021-05-12,India,9.99,2.77,1668.0,3.06,11.817087378640773,3832.775119617225
2021-05-12,Israel,62.72,58.83,603.0,59.22,11.817087378640773,3832.775119617225
2021-05-12,Italy,29.62,13.14,7890.0,18.18,11.817087378640773,3832.775119617225
2021-05-12,Latvia,21.19,5.34,8024.0,12.04,11.817087378640773,3832.775119617225
2021-05-12,Liechtenstein,27.58,13.76,7263.0,20.82,11.817087378640773,3832.775119617225
2021-05-12,Lithuania,30.65,15.34,8985.0,20.47,11.817087378640773,3832.775119617225
2021-05-12,Lower middle income,5.69,1.7,1088.0,1.99,11.817087378640773,3832.775119617225
2021-05-12,Malta,61.61,29.56,13165.0,44.36,11.817087378640773,3832.775119617225
2021-05-12,Mexico,11.38,7.65,2255.0,9.24,11.817087378640773,3832.775119617225
2021-05-12,New Zealand,5.84,2.63,2511.0,4.15,11.817087378640773,3832.775119617225
2021-05-12,North America,32.03,22.08,4978.0,25.09,11.817087378640773,3832.775119617225
2021-05-12,Northern Ireland,52.26,27.79,7463.0,33.79,11.817087378640773,3832.775119617225
2021-05-12,Norway,28.92,10.72,6822.0,16.85,11.817087378640773,3832.775119617225
2021-05-12,Oceania,1.59,0.46,1911.0,1.79,11.817087378640773,3832.775119617225
2021-05-12,Peru,5.0,2.39,1773.0,3.44,11.817087378640773,3832.775119617225
2021-05-12,Portugal,30.75,11.51,8307.0,16.72,11.817087378640773,3832.775119617225
2021-05-12,Romania,19.49,13.35,5329.0,17.69,11.817087378640773,3832.775119617225
2021-05-12,Scotland,54.33,28.4,6761.0,35.55,11.817087378640773,3832.775119617225
2021-05-12,Slovakia,24.2,11.26,5912.0,14.24,11.817087378640773,3832.775119617225
2021-05-12,Slovenia,24.79,12.82,6756.0,17.53,11.817087378640773,3832.775119617225
2021-05-12,South America,13.86,6.88,2474.0,8.81,11.817087378640773,3832.775119617225
2021-05-12,Spain,31.13,14.36,7890.0,18.43,11.817087378640773,3832.775119617225
2021-05-12,Switzerland,27.22,14.03,8330.0,19.09,11.817087378640773,3832.775119617225
2021-05-12,Turkey,17.44,12.61,2109.0,14.45,11.817087378640773,3832.775119617225
2021-05-12,United Kingdom,52.89,27.83,7516.0,35.42,11.817087378640773,3832.775119617225
2021-05-12,United States,46.04,35.18,6456.0,39.42,11.817087378640773,3832.775119617225
2021-05-12,Upper middle income,4.6,2.54,4395.0,3.2,11.817087378640773,3832.775119617225
2021-05-12,Wales,62.67,27.84,7715.0,33.57,11.817087378640773,3832.775119617225
2021-05-12,World,8.76,4.32,2930.0,5.26,11.817087378640773,3832.775119617225
2021-05-13,Africa,1.34,0.43,397.0,0.53,13.163956043956045,3677.2056074766356
2021-05-13,Argentina,17.51,3.61,3004.0,5.57,13.163956043956045,3677.2056074766356
2021-05-13,Asia,4.84,1.87,3070.0,2.19,13.163956043956045,3677.2056074766356
2021-05-13,Austria,32.18,11.71,6726.0,15.71,13.163956043956045,3677.2056074766356
2021-05-13,Bahrain,48.39,36.27,8893.0,44.57,13.163956043956045,3677.2056074766356
2021-05-13,Belgium,33.31,10.79,7613.0,17.36,13.163956043956045,3677.2056074766356
2021-05-13,Bulgaria,9.87,5.58,3891.0,7.68,13.163956043956045,3677.2056074766356
2021-05-13,Cambodia,11.94,6.79,3811.0,10.77,13.163956043956045,3677.2056074766356
2021-05-13,Canada,42.29,3.54,8983.0,4.79,13.163956043956045,3677.2056074766356
2021-05-13,Chile,46.96,38.93,6561.0,41.36,13.163956043956045,3677.2056074766356
2021-05-13,Czechia,27.52,10.25,6405.0,12.8,13.163956043956045,3677.2056074766356
2021-05-13,Denmark,27.7,16.81,8026.0,21.21,13.163956043956045,3677.2056074766356
2021-05-13,England,53.56,28.98,7806.0,36.91,13.163956043956045,3677.2056074766356
2021-05-13,Estonia,29.47,13.19,6038.0,16.76,13.163956043956045,3677.2056074766356
2021-05-13,Europe,26.1,11.71,5809.0,15.69,13.163956043956045,3677.2056074766356
2021-05-13,European Union,30.75,12.38,7651.0,17.01,13.163956043956045,3677.2056074766356
2021-05-13,France,28.95,12.87,7046.0,15.64,13.163956043956045,3677.2056074766356
2021-05-13,Germany,35.76,10.63,8700.0,16.46,13.163956043956045,3677.2056074766356
2021-05-13,Greece,25.59,13.92,8974.0,18.46,13.163956043956045,3677.2056074766356
2021-05-13,High income,30.44,17.46,5920.0,21.1,13.163956043956045,3677.2056074766356
2021-05-13,Hong Kong,14.98,9.78,4432.0,12.64,13.163956043956045,3677.2056074766356
2021-05-13,Hungary,46.41,27.19,7392.0,35.67,13.163956043956045,3677.2056074766356
2021-05-13,India,10.08,2.85,1631.0,3.07,13.163956043956045,3677.2056074766356
2021-05-13,Israel,62.74,58.87,585.0,59.25,13.163956043956045,3677.2056074766356
2021-05-13,Italy,30.2,13.46,7910.0,18.67,13.163956043956045,3677.2056074766356
2021-05-13,Latvia,22.0,5.75,8078.0,12.94,13.163956043956045,3677.2056074766356
2021-05-13,Liechtenstein,27.59,14.5,7263.0,21.54,13.163956043956045,3677.2056074766356
2021-05-13,Lithuania,31.26,15.84,8704.0,21.03,13.163956043956045,3677.2056074766356
2021-05-13,Lower middle income,5.75,1.75,1091.0,2.02,13.163956043956045,3677.2056074766356
2021-05-13,Malta,62.52,30.2,13272.0,45.34,13.163956043956045,3677.2056074766356
2021-05-13,New Zealand,6.04,2.75,2532.0,4.3,13.163956043956045,3677.2056074766356
2021-05-13,North America,32.29,22.37,4857.0,25.27,13.163956043956045,3677.2056074766356
2021-05-13,Northern Ireland,52.42,28.38,7031.0,34.25,13.163956043956045,3677.2056074766356
2021-05-13,Norway,29.15,10.88,5513.0,18.22,13.163956043956045,3677.2056074766356
2021-05-13,Oceania,1.61,0.47,1930.0,1.83,13.163956043956045,3677.2056074766356
2021-05-13,Peru,5.23,2.41,1946.0,3.53,13.163956043956045,3677.2056074766356
2021-05-13,Portugal,31.27,11.66,7992.0,17.14,13.163956043956045,3677.2056074766356
2021-05-13,Romania,19.7,13.71,5349.0,17.96,13.163956043956045,3677.2056074766356
2021-05-13,Scotland,54.65,28.84,6811.0,36.08,13.163956043956045,3677.2056074766356
2021-05-13,Slovakia,24.6,11.49,6123.0,14.46,13.163956043956045,3677.2056074766356
2021-05-13,Slovenia,25.71,13.28,6832.0,18.5,13.163956043956045,3677.2056074766356
2021-05-13,South America,14.13,7.04,2792.0,8.91,13.163956043956045,3677.2056074766356
2021-05-13,Spain,31.89,14.92,8053.0,18.83,13.163956043956045,3677.2056074766356
2021-05-13,Switzerland,27.58,14.2,7682.0,19.63,13.163956043956045,3677.2056074766356
2021-05-13,Turkey,17.47,12.65,1583.0,14.5,13.163956043956045,3677.2056074766356
2021-05-13,United Kingdom,53.2,28.46,7577.0,36.06,13.163956043956045,3677.2056074766356
2021-05-13,United States,46.23,35.58,6246.0,39.7,13.163956043956045,3677.2056074766356
2021-05-13,Upper middle income,4.66,2.58,4623.0,3.23,13.163956043956045,3677.2056074766356
2021-05-13,Wales,63.14,28.28,7762.0,34.29,13.163956043956045,3677.2056074766356
2021-05-13,World,8.86,4.41,2988.0,5.33,13.163956043956045,3677.2056074766356
2021-05-14,Africa,1.35,0.44,355.0,0.54,11.911250000000003,3645.4272300469484
2021-05-14,Argentina,17.6,3.87,2793.0,5.74,11.911250000000003,3645.4272300469484
2021-05-14,Asia,4.87,1.9,3095.0,2.21,11.911250000000003,3645.4272300469484
2021-05-14,Austria,32.93,11.97,6427.0,16.34,11.911250000000003,3645.4272300469484
2021-05-14,Bahrain,48.59,36.51,8471.0,45.05,11.911250000000003,3645.4272300469484
2021-05-14,Belgium,33.68,11.69,7489.0,18.02,11.911250000000003,3645.4272300469484
2021-05-14,Bulgaria,10.04,5.89,3791.0,7.83,11.911250000000003,3645.4272300469484
2021-05-14,Cambodia,12.2,6.82,3549.0,11.15,11.911250000000003,3645.4272300469484
2021-05-14,Canada,43.36,3.63,9119.0,4.98,11.911250000000003,3645.4272300469484
2021-05-14,Chile,47.5,39.22,6647.0,41.57,11.911250000000003,3645.4272300469484
2021-05-14,Czechia,28.26,10.32,6414.0,13.23,11.911250000000003,3645.4272300469484
2021-05-14,Denmark,28.06,17.34,8278.0,21.38,11.911250000000003,3645.4272300469484
2021-05-14,England,53.89,29.6,7829.0,37.59,11.911250000000003,3645.4272300469484
2021-05-14,Estonia,29.93,13.39,5500.0,17.34,11.911250000000003,3645.4272300469484
2021-05-14,Europe,26.46,11.99,5803.0,16.06,11.911250000000003,3645.4272300469484
2021-05-14,European Union,31.24,12.66,7574.0,17.45,11.911250000000003,3645.4272300469484
2021-05-14,France,29.61,13.13,7027.0,16.07,11.911250000000003,3645.4272300469484
2021-05-14,Germany,36.39,10.91,8484.0,17.11,11.911250000000003,3645.4272300469484
2021-05-14,Greece,26.08,14.49,8912.0,18.88,11.911250000000003,3645.4272300469484
2021-05-14,High income,30.75,17.72,5790.0,21.38,11.911250000000003,3645.4272300469484
2021-05-14,Hong Kong,15.18,10.01,4311.0,12.89,11.911250000000003,3645.4272300469484
2021-05-14,Hungary,47.15,27.5,7348.0,36.64,11.911250000000003,3645.4272300469484
2021-05-14,India,10.13,2.88,1497.0,3.08,11.911250000000003,3645.4272300469484
2021-05-14,Israel,62.75,58.89,555.0,59.27,11.911250000000003,3645.4272300469484
2021-05-14,Italy,30.78,13.81,7934.0,19.15,11.911250000000003,3645.4272300469484
2021-05-14,Latvia,22.64,6.32,8226.0,13.75,11.911250000000003,3645.4272300469484
2021-05-14,Liechtenstein,27.61,15.22,7368.0,22.89,11.911250000000003,3645.4272300469484
2021-05-14,Lithuania,31.87,16.39,8584.0,21.6,11.911250000000003,3645.4272300469484
2021-05-14,Lower middle income,5.79,1.77,989.0,2.03,11.911250000000003,3645.4272300469484
2021-05-14,Malta,63.44,31.02,13593.0,45.93,11.911250000000003,3645.4272300469484
2021-05-14,New Zealand,6.23,2.9,2509.0,4.5,11.911250000000003,3645.4272300469484
2021-05-14,North America,32.49,22.6,4526.0,25.47,11.911250000000003,3645.4272300469484
2021-05-14,Northern Ireland,52.53,28.85,6846.0,34.57,11.911250000000003,3645.4272300469484
2021-05-14,Norway,29.36,11.04,5189.0,18.81,11.911250000000003,3645.4272300469484
2021-05-14,Oceania,1.66,0.49,1964.0,1.87,11.911250000000003,3645.4272300469484
2021-05-14,Peru,5.49,2.47,2205.0,3.61,11.911250000000003,3645.4272300469484
2021-05-14,Portugal,31.79,11.86,7592.0,17.7,11.911250000000003,3645.4272300469484
2021-05-14,Romania,19.93,14.08,5482.0,18.24,11.911250000000003,3645.4272300469484
