date,country,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,people_fully_vaccinated_per_hundred_2,people_fully_vaccinated_per_hundred_ave,daily_vaccinations_per_million_ave
2021-05-15,Latvia,23.04,6.63,8307.0,14.21,12.189340659340662,3656.163551401869
2021-05-15,Liechtenstein,27.61,15.22,7368.0,22.89,12.189340659340662,3656.163551401869
2021-05-15,Lithuania,31.98,16.5,8076.0,21.83,12.189340659340662,3656.163551401869
2021-05-15,Lower middle income,5.85,1.8,977.0,2.05,12.189340659340662,3656.163551401869
2021-05-15,Malaysia,3.69,2.26,756.0,3.18,12.189340659340662,3656.163551401869
2021-05-15,Malta,64.15,31.97,14504.0,46.48,12.189340659340662,3656.163551401869
2021-05-15,New Zealand,6.3,2.96,2481.0,4.59,12.189340659340662,3656.163551401869
2021-05-15,North America,32.73,22.87,4470.0,25.66,12.189340659340662,3656.163551401869
2021-05-15,Northern Ireland,52.59,29.17,6632.0,34.76,12.189340659340662,3656.163551401869
2021-05-15,Norway,29.42,11.07,5238.0,18.87,12.189340659340662,3656.163551401869
2021-05-15,Oceania,1.66,0.5,1979.0,1.9,12.189340659340662,3656.163551401869
2021-05-15,Peru,5.65,2.54,2166.0,3.79,12.189340659340662,3656.163551401869
2021-05-15,Poland,30.36,11.98,7947.0,17.93,12.189340659340662,3656.163551401869
2021-05-15,Portugal,32.02,12.41,7250.0,18.33,12.189340659340662,3656.163551401869
2021-05-15,Romania,20.2,14.44,5544.0,18.55,12.189340659340662,3656.163551401869
2021-05-15,Scotland,55.28,29.67,7193.0,37.02,12.189340659340662,3656.163551401869
2021-05-15,Slovakia,25.47,12.1,6303.0,15.22,12.189340659340662,3656.163551401869
2021-05-15,Slovenia,26.87,13.9,7116.0,19.51,12.189340659340662,3656.163551401869
2021-05-15,South America,14.67,7.32,3303.0,9.13,12.189340659340662,3656.163551401869
2021-05-15,Switzerland,28.55,14.76,7663.0,20.56,12.189340659340662,3656.163551401869
2021-05-15,Turkey,17.66,12.8,1413.0,14.59,12.189340659340662,3656.163551401869
2021-05-15,United Kingdom,53.87,29.61,7651.0,37.32,12.189340659340662,3656.163551401869
2021-05-15,United States,46.71,36.41,5760.0,40.19,12.189340659340662,3656.163551401869
2021-05-15,Upper middle income,4.79,2.66,4999.0,3.3,12.189340659340662,3656.163551401869
2021-05-15,Wales,64.04,29.04,7698.0,35.27,12.189340659340662,3656.163551401869
2021-05-15,World,9.03,4.53,3048.0,5.45,12.189340659340662,3656.163551401869
2021-05-16,Africa,1.38,0.44,293.0,0.54,12.38978494623656,3686.5233644859813
2021-05-16,Argentina,17.75,4.21,2672.0,6.1,12.38978494623656,3686.5233644859813
2021-05-16,Asia,4.94,1.93,3402.0,2.24,12.38978494623656,3686.5233644859813
2021-05-16,Austria,33.64,12.25,6644.0,17.04,12.38978494623656,3686.5233644859813
2021-05-16,Bahrain,49.29,37.27,8142.0,45.98,12.38978494623656,3686.5233644859813
2021-05-16,Belgium,34.0,12.22,7443.0,18.54,12.38978494623656,3686.5233644859813
2021-05-16,Brazil,16.84,7.98,3743.0,10.35,12.38978494623656,3686.5233644859813
2021-05-16,Bulgaria,10.1,5.97,3673.0,7.95,12.38978494623656,3686.5233644859813
2021-05-16,Cambodia,12.45,7.09,3269.0,11.73,12.38978494623656,3686.5233644859813
2021-05-16,Canada,45.06,3.74,9434.0,5.33,12.38978494623656,3686.5233644859813
2021-05-16,Chile,47.5,39.23,6461.0,41.61,12.38978494623656,3686.5233644859813
2021-05-16,Czechia,28.8,10.35,6477.0,13.53,12.38978494623656,3686.5233644859813
2021-05-16,Denmark,28.66,17.91,8180.0,21.58,12.38978494623656,3686.5233644859813
2021-05-16,England,54.44,30.51,7951.0,38.59,12.38978494623656,3686.5233644859813
2021-05-16,Estonia,30.23,13.42,5038.0,17.52,12.38978494623656,3686.5233644859813
2021-05-16,Europe,27.04,12.41,5931.0,16.62,12.38978494623656,3686.5233644859813
2021-05-16,European Union,32.0,13.17,7633.0,18.18,12.38978494623656,3686.5233644859813
2021-05-16,France,30.47,13.28,7502.0,16.34,12.38978494623656,3686.5233644859813
2021-05-16,Germany,36.81,11.25,8447.0,17.63,12.38978494623656,3686.5233644859813
2021-05-16,High income,31.29,18.19,5834.0,21.85,12.38978494623656,3686.5233644859813
2021-05-16,Hong Kong,15.58,10.5,4066.0,13.4,12.38978494623656,3686.5233644859813
2021-05-16,Hungary,48.02,28.23,8239.0,37.39,12.38978494623656,3686.5233644859813
2021-05-16,India,10.27,2.93,1444.0,3.12,12.38978494623656,3686.5233644859813
2021-05-16,Israel,62.76,58.91,454.0,59.29,12.38978494623656,3686.5233644859813
2021-05-16,Italy,31.15,14.39,7916.0,19.8,12.38978494623656,3686.5233644859813
2021-05-16,Latvia,23.25,6.68,8564.0,14.32,12.38978494623656,3686.5233644859813
2021-05-16,Liechtenstein,27.61,15.22,7368.0,22.89,12.38978494623656,3686.5233644859813
2021-05-16,Lithuania,32.0,16.51,7728.0,21.83,12.38978494623656,3686.5233644859813
2021-05-16,Lower middle income,5.88,1.8,947.0,2.06,12.38978494623656,3686.5233644859813
2021-05-16,Malaysia,3.72,2.26,658.0,3.25,12.38978494623656,3686.5233644859813
2021-05-16,Malta,64.41,32.5,14357.0,47.13,12.38978494623656,3686.5233644859813
2021-05-16,Mexico,11.99,8.22,2070.0,9.61,12.38978494623656,3686.5233644859813
2021-05-16,New Zealand,6.35,3.0,2507.0,4.63,12.38978494623656,3686.5233644859813
2021-05-16,North America,33.09,23.16,4582.0,25.79,12.38978494623656,3686.5233644859813
2021-05-16,Northern Ireland,52.68,29.53,6540.0,34.93,12.38978494623656,3686.5233644859813
2021-05-16,Norway,29.44,11.09,5283.0,18.9,12.38978494623656,3686.5233644859813
2021-05-16,Oceania,1.67,0.5,2001.0,1.9,12.38978494623656,3686.5233644859813
2021-05-16,Peru,5.72,2.59,2078.0,3.88,12.38978494623656,3686.5233644859813
2021-05-16,Poland,30.54,12.1,7984.0,18.15,12.38978494623656,3686.5233644859813
2021-05-16,Portugal,32.08,13.62,7914.0,18.72,12.38978494623656,3686.5233644859813
2021-05-16,Romania,20.42,14.75,5527.0,18.83,12.38978494623656,3686.5233644859813
2021-05-16,Scotland,55.57,29.99,7318.0,37.42,12.38978494623656,3686.5233644859813
2021-05-16,Slovakia,25.89,12.26,6299.0,15.64,12.38978494623656,3686.5233644859813
2021-05-16,Slovenia,26.88,14.04,7209.0,19.51,12.38978494623656,3686.5233644859813
2021-05-16,South America,14.72,7.36,3363.0,9.16,12.38978494623656,3686.5233644859813
2021-05-16,Spain,32.77,15.43,7585.0,19.72,12.38978494623656,3686.5233644859813
2021-05-16,Switzerland,28.72,14.81,7692.0,20.68,12.38978494623656,3686.5233644859813
2021-05-16,Turkey,17.72,12.84,1446.0,14.71,12.38978494623656,3686.5233644859813
2021-05-16,United Kingdom,54.07,29.88,7709.0,37.62,12.38978494623656,3686.5233644859813
2021-05-16,United States,46.98,36.78,5642.0,40.39,12.38978494623656,3686.5233644859813
2021-05-16,Upper middle income,4.84,2.69,5432.0,3.34,12.38978494623656,3686.5233644859813
2021-05-16,Wales,64.32,29.1,7433.0,35.33,12.38978494623656,3686.5233644859813
2021-05-16,World,9.11,4.58,3190.0,5.5,12.38978494623656,3686.5233644859813
2021-05-17,Africa,1.41,0.45,294.0,0.63,12.177850467289721,3713.1869158878503
2021-05-17,Argentina,17.81,4.32,2782.0,6.15,12.177850467289721,3713.1869158878503
2021-05-17,Asia,5.0,1.95,3533.0,2.27,12.177850467289721,3713.1869158878503
2021-05-17,Austria,33.98,12.46,6708.0,17.31,12.177850467289721,3713.1869158878503
2021-05-17,Bahrain,49.82,37.74,7983.0,46.49,12.177850467289721,3713.1869158878503
2021-05-17,Belgium,34.75,12.44,7747.0,19.03,12.177850467289721,3713.1869158878503
2021-05-17,Brazil,17.1,8.12,4207.0,10.4,12.177850467289721,3713.1869158878503
2021-05-17,Bulgaria,10.2,6.13,3525.0,8.06,12.177850467289721,3713.1869158878503
2021-05-17,Cambodia,12.56,7.37,3335.0,11.89,12.177850467289721,3713.1869158878503
2021-05-17,Canada,46.05,3.77,9643.0,5.51,12.177850467289721,3713.1869158878503
2021-05-17,Chile,48.15,39.47,6447.0,41.92,12.177850467289721,3713.1869158878503
2021-05-17,Czechia,29.48,10.41,6479.0,13.97,12.177850467289721,3713.1869158878503
2021-05-17,Denmark,29.2,18.43,8142.0,21.95,12.177850467289721,3713.1869158878503
2021-05-17,England,54.59,30.88,8021.0,38.86,12.177850467289721,3713.1869158878503
2021-05-17,Estonia,30.68,13.5,5320.0,17.63,12.177850467289721,3713.1869158878503
2021-05-17,Europe,27.32,12.61,5915.0,16.87,12.177850467289721,3713.1869158878503
2021-05-17,European Union,32.41,13.42,7615.0,18.54,12.177850467289721,3713.1869158878503
2021-05-17,Finland,38.5,5.26,6934.0,8.78,12.177850467289721,3713.1869158878503
2021-05-17,France,31.03,13.51,7469.0,16.66,12.177850467289721,3713.1869158878503
2021-05-17,Germany,37.24,11.5,8389.0,18.07,12.177850467289721,3713.1869158878503
2021-05-17,Greece,27.22,15.59,8840.0,19.75,12.177850467289721,3713.1869158878503
2021-05-17,High income,31.59,18.41,5755.0,22.05,12.177850467289721,3713.1869158878503
2021-05-17,Hong Kong,15.75,10.72,3959.0,13.62,12.177850467289721,3713.1869158878503
2021-05-17,Hungary,48.81,28.46,8695.0,37.84,12.177850467289721,3713.1869158878503
2021-05-17,India,10.37,2.95,1317.0,3.13,12.177850467289721,3713.1869158878503
2021-05-17,Israel,62.76,58.92,349.0,59.31,12.177850467289721,3713.1869158878503
2021-05-17,Italy,31.59,14.74,7981.0,20.14,12.177850467289721,3713.1869158878503
2021-05-17,Latvia,23.64,6.96,8743.0,14.74,12.177850467289721,3713.1869158878503
2021-05-17,Liechtenstein,27.64,16.66,7342.0,23.63,12.177850467289721,3713.1869158878503
2021-05-17,Lithuania,32.39,16.69,7473.0,22.32,12.177850467289721,3713.1869158878503
2021-05-17,Lower middle income,5.94,1.82,844.0,2.11,12.177850467289721,3713.1869158878503
2021-05-17,Malaysia,3.82,2.35,654.0,3.34,12.177850467289721,3713.1869158878503
2021-05-17,Malta,64.93,33.44,14155.0,47.67,12.177850467289721,3713.1869158878503
2021-05-17,Mexico,12.06,8.26,2058.0,9.63,12.177850467289721,3713.1869158878503
2021-05-17,New Zealand,6.5,3.07,2479.0,4.74,12.177850467289721,3713.1869158878503
2021-05-17,North America,33.31,23.34,4523.0,25.86,12.177850467289721,3713.1869158878503
2021-05-17,Northern Ireland,52.86,29.95,6256.0,35.22,12.177850467289721,3713.1869158878503
2021-05-17,Norway,29.45,11.09,5064.0,19.02,12.177850467289721,3713.1869158878503
2021-05-17,Oceania,1.69,0.51,2005.0,1.92,12.177850467289721,3713.1869158878503
2021-05-17,Peru,5.88,2.61,2091.0,4.01,12.177850467289721,3713.1869158878503
2021-05-17,Poland,30.82,12.27,7874.0,18.55,12.177850467289721,3713.1869158878503
2021-05-17,Portugal,32.74,14.14,8295.0,19.49,12.177850467289721,3713.1869158878503
2021-05-17,Romania,20.6,15.09,5491.0,19.1,12.177850467289721,3713.1869158878503
2021-05-17,Scotland,55.74,30.56,7297.0,37.98,12.177850467289721,3713.1869158878503
2021-05-17,Slovakia,26.29,12.48,6355.0,16.03,12.177850467289721,3713.1869158878503
2021-05-17,Slovenia,27.05,14.29,7540.0,19.7,12.177850467289721,3713.1869158878503
2021-05-17,South America,14.93,7.46,3408.0,9.22,12.177850467289721,3713.1869158878503
2021-05-17,Spain,33.14,15.66,7409.0,20.12,12.177850467289721,3713.1869158878503
2021-05-17,Switzerland,29.22,15.28,7747.0,21.23,12.177850467289721,3713.1869158878503
2021-05-17,Turkey,17.77,13.0,1580.0,14.87,12.177850467289721,3713.1869158878503
2021-05-17,United Kingdom,54.23,30.27,7749.0,37.91,12.177850467289721,3713.1869158878503
2021-05-17,Upper middle income,4.91,2.73,5807.0,3.36,12.177850467289721,3713.1869158878503
2021-05-17,Wales,64.57,29.41,7250.0,35.47,12.177850467289721,3713.1869158878503
2021-05-17,World,9.21,4.64,3264.0,5.56,12.177850467289721,3713.1869158878503
2021-05-18,Africa,1.46,0.46,330.0,0.65,12.477868852459014,3786.967289719626
2021-05-18,Argentina,18.01,4.54,3023.0,6.26,12.477868852459014,3786.967289719626
2021-05-18,Asia,5.06,1.99,3623.0,2.3,12.477868852459014,3786.967289719626
2021-05-18,Austria,34.47,12.77,6765.0,17.76,12.477868852459014,3786.967289719626
2021-05-18,Bahrain,50.28,38.28,7619.0,46.92,12.477868852459014,3786.967289719626
2021-05-18,Belgium,35.63,12.73,8542.0,19.44,12.477868852459014,3786.967289719626
2021-05-18,Brazil,17.33,8.23,4126.0,10.49,12.477868852459014,3786.967289719626
2021-05-18,Bulgaria,10.36,6.35,3326.0,8.23,12.477868852459014,3786.967289719626
2021-05-18,Cambodia,12.76,7.67,3543.0,12.1,12.477868852459014,3786.967289719626
2021-05-18,Canada,46.73,3.84,9580.0,5.73,12.477868852459014,3786.967289719626
2021-05-18,Chile,48.86,39.72,6381.0,42.35,12.477868852459014,3786.967289719626
2021-05-18,Czechia,30.15,10.53,6490.0,14.42,12.477868852459014,3786.967289719626
2021-05-18,Denmark,29.71,18.97,8250.0,22.26,12.477868852459014,3786.967289719626
2021-05-18,England,54.87,31.36,8062.0,39.36,12.477868852459014,3786.967289719626
2021-05-18,Estonia,31.12,13.66,5504.0,17.84,12.477868852459014,3786.967289719626
2021-05-18,Europe,27.7,12.88,5944.0,17.3,12.477868852459014,3786.967289719626
2021-05-18,European Union,32.93,13.73,7520.0,19.0,12.477868852459014,3786.967289719626
2021-05-18,France,31.7,13.75,7363.0,17.06,12.477868852459014,3786.967289719626
2021-05-18,Germany,37.86,11.92,8024.0,18.77,12.477868852459014,3786.967289719626
2021-05-18,Greece,27.87,16.05,8849.0,20.2,12.477868852459014,3786.967289719626
2021-05-18,High income,31.9,18.64,5710.0,22.35,12.477868852459014,3786.967289719626
2021-05-18,Hong Kong,15.92,10.89,3912.0,13.8,12.477868852459014,3786.967289719626
2021-05-18,Hungary,49.59,28.72,9235.0,38.25,12.477868852459014,3786.967289719626
2021-05-18,India,10.45,2.97,1173.0,3.16,12.477868852459014,3786.967289719626
2021-05-18,Israel,62.78,58.97,358.0,59.33,12.477868852459014,3786.967289719626
2021-05-18,Italy,32.05,15.08,8018.0,20.47,12.477868852459014,3786.967289719626
2021-05-18,Latvia,24.22,7.36,8690.0,15.53,12.477868852459014,3786.967289719626
2021-05-18,Liechtenstein,27.65,18.07,7368.0,24.32,12.477868852459014,3786.967289719626
2021-05-18,Lithuania,32.79,17.2,7375.0,22.86,12.477868852459014,3786.967289719626
2021-05-18,Lower middle income,6.01,1.84,796.0,2.14,12.477868852459014,3786.967289719626
2021-05-18,Malaysia,3.95,2.45,777.0,3.41,12.477868852459014,3786.967289719626
2021-05-18,Malta,65.65,34.56,14470.0,49.45,12.477868852459014,3786.967289719626
2021-05-18,New Zealand,6.7,3.19,2468.0,4.91,12.477868852459014,3786.967289719626
2021-05-18,North America,33.51,23.46,4377.0,26.06,12.477868852459014,3786.967289719626
2021-05-18,Northern Ireland,53.02,30.37,5892.0,35.68,12.477868852459014,3786.967289719626
2021-05-18,Norway,29.53,11.53,4501.0,19.45,12.477868852459014,3786.967289719626
2021-05-18,Oceania,1.77,0.54,1920.0,1.97,12.477868852459014,3786.967289719626
2021-05-18,Peru,6.06,2.64,2154.0,4.12,12.477868852459014,3786.967289719626
2021-05-18,Poland,31.36,12.67,7920.0,19.29,12.477868852459014,3786.967289719626
2021-05-18,Portugal,33.21,14.35,8153.0,19.87,12.477868852459014,3786.967289719626
2021-05-18,Romania,20.78,15.45,5425.0,19.3,12.477868852459014,3786.967289719626
2021-05-18,Scotland,55.85,31.2,7329.0,38.55,12.477868852459014,3786.967289719626
2021-05-18,Slovakia,26.66,12.67,6330.0,16.22,12.477868852459014,3786.967289719626
2021-05-18,Slovenia,27.53,14.46,7776.0,20.26,12.477868852459014,3786.967289719626
2021-05-18,South America,15.17,7.58,3411.0,9.34,12.477868852459014,3786.967289719626
2021-05-18,Spain,33.67,15.98,7181.0,20.7,12.477868852459014,3786.967289719626
2021-05-18,Switzerland,29.84,15.82,7820.0,21.83,12.477868852459014,3786.967289719626
2021-05-18,Turkey,18.03,13.44,2301.0,14.98,12.477868852459014,3786.967289719626
2021-05-18,United Kingdom,54.48,30.74,7776.0,38.41,12.477868852459014,3786.967289719626
2021-05-18,United States,47.35,37.21,5298.0,40.63,12.477868852459014,3786.967289719626
2021-05-18,Upper middle income,5.0,2.79,6049.0,3.43,12.477868852459014,3786.967289719626
2021-05-18,Wales,64.89,29.78,7247.0,36.1,12.477868852459014,3786.967289719626
2021-05-18,World,9.31,4.71,3316.0,5.65,12.477868852459014,3786.967289719626
2021-05-19,Africa,1.49,0.47,276.0,0.66,14.12846153846153,3823.9392523364486
2021-05-19,Argentina,18.32,4.66,3161.0,6.36,14.12846153846153,3823.9392523364486
2021-05-19,Asia,5.1,2.01,3673.0,2.32,14.12846153846153,3823.9392523364486
2021-05-19,Austria,35.3,13.14,6847.0,18.56,14.12846153846153,3823.9392523364486
2021-05-19,Bahrain,50.62,38.67,7166.0,47.36,14.12846153846153,3823.9392523364486
2021-05-19,Belgium,36.3,13.31,9135.0,20.22,14.12846153846153,3823.9392523364486
2021-05-19,Brazil,17.58,8.34,3972.0,10.55,14.12846153846153,3823.9392523364486
2021-05-19,Bulgaria,10.55,6.59,3200.0,8.44,14.12846153846153,3823.9392523364486
2021-05-19,Cambodia,12.97,7.99,3713.0,12.31,14.12846153846153,3823.9392523364486
2021-05-19,Canada,47.58,3.94,9614.0,6.0,14.12846153846153,3823.9392523364486
2021-05-19,Chile,49.52,39.93,6255.0,42.84,14.12846153846153,3823.9392523364486
2021-05-19,Czechia,30.86,10.67,6535.0,14.92,14.12846153846153,3823.9392523364486
2021-05-19,Denmark,30.26,19.36,8280.0,22.56,14.12846153846153,3823.9392523364486
2021-05-19,England,55.29,31.91,8051.0,39.87,14.12846153846153,3823.9392523364486
2021-05-19,Estonia,31.51,13.94,5382.0,18.23,14.12846153846153,3823.9392523364486
2021-05-19,Europe,28.07,13.19,5821.0,17.71,14.12846153846153,3823.9392523364486
2021-05-19,European Union,33.43,14.07,7459.0,19.53,14.12846153846153,3823.9392523364486
2021-05-19,Finland,39.01,5.54,5225.0,9.46,14.12846153846153,3823.9392523364486
2021-05-19,France,32.38,13.97,7249.0,17.42,14.12846153846153,3823.9392523364486
2021-05-19,Germany,38.55,12.56,7482.0,19.64,14.12846153846153,3823.9392523364486
2021-05-19,Greece,28.53,16.4,8805.0,20.68,14.12846153846153,3823.9392523364486
2021-05-19,High income,32.24,18.92,5736.0,22.63,14.12846153846153,3823.9392523364486
2021-05-19,Hong Kong,16.04,10.99,3729.0,13.97,14.12846153846153,3823.9392523364486
2021-05-19,Hungary,49.99,29.14,9446.0,38.63,14.12846153846153,3823.9392523364486
2021-05-19,India,10.53,2.98,1073.0,3.17,14.12846153846153,3823.9392523364486
2021-05-19,Israel,62.81,59.03,391.0,59.35,14.12846153846153,3823.9392523364486
2021-05-19,Italy,32.55,15.41,8032.0,20.65,14.12846153846153,3823.9392523364486
2021-05-19,Latvia,24.74,8.15,8692.0,16.52,14.12846153846153,3823.9392523364486
2021-05-19,Liechtenstein,28.39,18.75,8286.0,25.03,14.12846153846153,3823.9392523364486
2021-05-19,Lithuania,33.39,17.82,7455.0,23.65,14.12846153846153,3823.9392523364486
2021-05-19,Lower middle income,6.06,1.86,742.0,2.17,14.12846153846153,3823.9392523364486
2021-05-19,Malaysia,4.11,2.55,1067.0,3.44,14.12846153846153,3823.9392523364486
2021-05-19,Malta,66.4,35.89,14789.0,50.19,14.12846153846153,3823.9392523364486
2021-05-19,Mexico,12.54,8.63,2478.0,10.02,14.12846153846153,3823.9392523364486
2021-05-19,New Zealand,6.88,3.32,2474.0,5.08,14.12846153846153,3823.9392523364486
2021-05-19,North America,33.83,23.72,4563.0,26.2,14.12846153846153,3823.9392523364486
2021-05-19,Northern Ireland,53.26,30.84,5794.0,36.14,14.12846153846153,3823.9392523364486
2021-05-19,Norway,29.68,12.87,4099.0,20.74,14.12846153846153,3823.9392523364486
2021-05-19,Oceania,1.79,0.56,1985.0,2.08,14.12846153846153,3823.9392523364486
2021-05-19,Peru,6.24,2.7,2205.0,4.23,14.12846153846153,3823.9392523364486
2021-05-19,Portugal,33.75,14.58,8296.0,20.33,14.12846153846153,3823.9392523364486
2021-05-19,Romania,20.95,15.81,5349.0,19.53,14.12846153846153,3823.9392523364486
2021-05-19,Scotland,56.08,31.89,7484.0,39.13,14.12846153846153,3823.9392523364486
2021-05-19,Slovakia,27.06,12.84,6334.0,16.39,14.12846153846153,3823.9392523364486
2021-05-19,Slovenia,28.28,14.84,7864.0,20.95,14.12846153846153,3823.9392523364486
2021-05-19,South America,15.42,7.68,3368.0,9.42,14.12846153846153,3823.9392523364486
2021-05-19,Spain,34.33,16.46,7428.0,21.34,14.12846153846153,3823.9392523364486
2021-05-19,Switzerland,30.52,16.35,7910.0,22.44,14.12846153846153,3823.9392523364486
2021-05-19,Turkey,18.22,13.58,2494.0,15.1,14.12846153846153,3823.9392523364486
2021-05-19,United Kingdom,54.87,31.29,7770.0,38.92,14.12846153846153,3823.9392523364486
2021-05-19,United States,47.59,37.51,5386.0,40.71,14.12846153846153,3823.9392523364486
2021-05-19,Upper middle income,5.08,2.84,6182.0,3.47,14.12846153846153,3823.9392523364486
2021-05-19,Wales,65.28,30.21,7113.0,36.73,14.12846153846153,3823.9392523364486
2021-05-19,World,9.42,4.77,3337.0,5.72,14.12846153846153,3823.9392523364486
2021-05-20,Africa,1.52,0.48,306.0,0.67,12.455773195876292,3905.691588785047
2021-05-20,Argentina,18.58,4.76,3186.0,6.46,12.455773195876292,3905.691588785047
2021-05-20,Asia,5.17,2.04,3855.0,2.35,12.455773195876292,3905.691588785047
2021-05-20,Austria,36.15,13.54,8070.0,18.99,12.455773195876292,3905.691588785047
2021-05-20,Bahrain,51.02,38.99,7641.0,47.52,12.455773195876292,3905.691588785047
2021-05-20,Belgium,36.9,14.03,9478.0,21.06,12.455773195876292,3905.691588785047
2021-05-20,Brazil,17.85,8.48,3799.0,10.68,12.455773195876292,3905.691588785047
2021-05-20,Bulgaria,10.74,6.9,3127.0,8.66,12.455773195876292,3905.691588785047
2021-05-20,Cambodia,13.15,8.33,3914.0,12.53,12.455773195876292,3905.691588785047
2021-05-20,Canada,48.52,4.05,9628.0,6.37,12.455773195876292,3905.691588785047
2021-05-20,Chile,50.18,40.26,6502.0,43.41,12.455773195876292,3905.691588785047
2021-05-20,Czechia,31.56,10.93,6655.0,15.48,12.455773195876292,3905.691588785047
2021-05-20,Denmark,30.82,19.74,8660.0,22.97,12.455773195876292,3905.691588785047
2021-05-20,England,55.71,32.56,8177.0,40.43,12.455773195876292,3905.691588785047
2021-05-20,Estonia,31.92,14.65,5574.0,18.83,12.455773195876292,3905.691588785047
2021-05-20,Europe,28.5,13.55,6025.0,18.04,12.455773195876292,3905.691588785047
2021-05-20,European Union,34.04,14.52,7709.0,19.93,12.455773195876292,3905.691588785047
2021-05-20,Finland,39.74,5.99,6564.0,10.38,12.455773195876292,3905.691588785047
2021-05-20,France,33.12,14.23,7821.0,17.83,12.455773195876292,3905.691588785047
2021-05-20,Germany,39.1,13.14,8362.0,20.13,12.455773195876292,3905.691588785047
2021-05-20,Greece,29.21,16.73,8739.0,21.15,12.455773195876292,3905.691588785047
2021-05-20,High income,32.63,19.25,5912.0,22.89,12.455773195876292,3905.691588785047
2021-05-20,Hong Kong,16.18,11.17,3691.0,14.14,12.455773195876292,3905.691588785047
2021-05-20,Hungary,50.71,29.88,9977.0,39.48,12.455773195876292,3905.691588785047
2021-05-20,India,10.62,2.99,986.0,3.19,12.455773195876292,3905.691588785047
2021-05-20,Israel,62.83,59.07,400.0,59.36,12.455773195876292,3905.691588785047
2021-05-20,Italy,33.05,15.84,8095.0,20.93,12.455773195876292,3905.691588785047
2021-05-20,Latvia,25.18,8.94,8604.0,17.48,12.455773195876292,3905.691588785047
2021-05-20,Liechtenstein,29.13,19.43,9256.0,25.73,12.455773195876292,3905.691588785047
2021-05-20,Lithuania,33.97,18.45,7587.0,24.28,12.455773195876292,3905.691588785047
2021-05-20,Lower middle income,6.13,1.88,746.0,2.19,12.455773195876292,3905.691588785047
2021-05-20,Malaysia,4.29,2.62,1422.0,3.47,12.455773195876292,3905.691588785047
2021-05-20,Malta,67.16,37.17,15138.0,51.26,12.455773195876292,3905.691588785047
2021-05-20,Mexico,13.04,8.83,2853.0,10.41,12.455773195876292,3905.691588785047
2021-05-20,New Zealand,7.06,3.46,2466.0,5.27,12.455773195876292,3905.691588785047
2021-05-20,North America,34.21,23.98,4674.0,26.4,12.455773195876292,3905.691588785047
2021-05-20,Northern Ireland,53.43,31.31,5641.0,36.55,12.455773195876292,3905.691588785047
2021-05-20,Norway,29.84,14.14,5576.0,21.82,12.455773195876292,3905.691588785047
2021-05-20,Oceania,1.81,0.57,2019.0,2.12,12.455773195876292,3905.691588785047
2021-05-20,Peru,6.45,2.75,2229.0,4.31,12.455773195876292,3905.691588785047
2021-05-20,Poland,32.68,13.8,7965.0,20.55,12.455773195876292,3905.691588785047
2021-05-20,Portugal,34.27,14.84,8449.0,20.68,12.455773195876292,3905.691588785047
2021-05-20,Romania,21.09,16.16,5235.0,19.77,12.455773195876292,3905.691588785047
2021-05-20,Scotland,56.42,32.38,7582.0,39.73,12.455773195876292,3905.691588785047
2021-05-20,Slovakia,27.46,13.09,6369.0,16.69,12.455773195876292,3905.691588785047
2021-05-20,Slovenia,29.39,15.18,7939.0,21.88,12.455773195876292,3905.691588785047
2021-05-20,South America,15.68,7.8,3296.0,9.55,12.455773195876292,3905.691588785047
2021-05-20,Spain,34.96,16.82,6962.0,21.94,12.455773195876292,3905.691588785047
2021-05-20,Switzerland,31.2,16.93,8951.0,22.98,12.455773195876292,3905.691588785047
2021-05-20,Turkey,18.39,13.72,2848.0,15.29,12.455773195876292,3905.691588785047
2021-05-20,United Kingdom,55.27,31.91,7878.0,39.48,12.455773195876292,3905.691588785047
2021-05-20,United States,47.89,37.86,5468.0,40.86,12.455773195876292,3905.691588785047
2021-05-20,Upper middle income,5.19,2.89,6496.0,3.53,12.455773195876292,3905.691588785047
2021-05-20,Wales,65.64,30.76,7114.0,37.47,12.455773195876292,3905.691588785047
2021-05-20,World,9.55,4.86,3474.0,5.79,12.455773195876292,3905.691588785047
2021-05-21,Africa,1.55,0.49,367.0,0.68,11.779051724137934,3969.995327102804
2021-05-21,Argentina,18.88,4.93,3333.0,6.54,11.779051724137934,3969.995327102804
2021-05-21,Asia,5.21,2.07,3968.0,2.37,11.779051724137934,3969.995327102804
2021-05-21,Austria,36.96,14.0,8409.0,19.54,11.779051724137934,3969.995327102804
2021-05-21,Bahrain,51.25,39.56,8160.0,47.72,11.779051724137934,3969.995327102804
2021-05-21,Belgium,37.5,14.56,9266.0,21.7,11.779051724137934,3969.995327102804
2021-05-21,Bulgaria,10.88,7.12,2959.0,8.87,11.779051724137934,3969.995327102804
2021-05-21,Cambodia,13.32,8.66,4210.0,12.73,11.779051724137934,3969.995327102804
2021-05-21,Canada,49.67,4.19,9824.0,6.81,11.779051724137934,3969.995327102804
2021-05-21,Chile,50.22,40.27,5384.0,43.94,11.779051724137934,3969.995327102804
2021-05-21,Czechia,32.2,11.18,6773.0,16.02,11.779051724137934,3969.995327102804
2021-05-21,Denmark,31.43,20.08,8739.0,23.22,11.779051724137934,3969.995327102804
