country,date,people_fully_vaccinated_per_hundred
Hong Kong,2021-03-08,0.0
Hong Kong,2021-03-09,0.0
Hong Kong,2021-03-10,0.0
Hong Kong,2021-03-11,0.0
Hong Kong,2021-03-12,0.0
Hong Kong,2021-03-13,0.0
Hong Kong,2021-03-14,0.0
Hong Kong,2021-03-15,0.0
Hong Kong,2021-03-16,0.0
Hong Kong,2021-03-17,0.0
Hong Kong,2021-03-18,0.0
Hong Kong,2021-03-19,0.0
Hong Kong,2021-03-20,0.0
Hong Kong,2021-03-21,0.0
Hong Kong,2021-03-22,0.0
Hong Kong,2021-03-23,0.01
Hong Kong,2021-03-24,0.01
Hong Kong,2021-03-25,0.01
Hong Kong,2021-03-26,0.08
Hong Kong,2021-03-27,0.16
Hong Kong,2021-03-28,0.25
Hong Kong,2021-03-29,0.33
Hong Kong,2021-03-30,0.46
Hong Kong,2021-03-31,0.59
Hong Kong,2021-04-01,0.72
Hong Kong,2021-04-02,0.8
Hong Kong,2021-04-03,0.92
Hong Kong,2021-04-04,1.03
Hong Kong,2021-04-05,1.2
Hong Kong,2021-04-06,1.51
Hong Kong,2021-04-07,1.92
Hong Kong,2021-04-08,2.28
Hong Kong,2021-04-09,2.69
Hong Kong,2021-04-10,3.09
Hong Kong,2021-04-11,3.41
Hong Kong,2021-04-12,3.74
Hong Kong,2021-04-13,4.05
Hong Kong,2021-04-14,4.25
Hong Kong,2021-04-15,4.43
Hong Kong,2021-04-16,4.61
Hong Kong,2021-04-17,4.8
Hong Kong,2021-04-18,4.95
Hong Kong,2021-04-19,5.1
Hong Kong,2021-04-20,5.22
Hong Kong,2021-04-21,5.32
Hong Kong,2021-04-22,5.43
Hong Kong,2021-04-23,5.55
Hong Kong,2021-04-24,5.67
Hong Kong,2021-04-25,5.77
Hong Kong,2021-04-26,5.9
Hong Kong,2021-04-27,6.06
Hong Kong,2021-04-28,6.24
Hong Kong,2021-04-29,6.41
Hong Kong,2021-04-30,6.64
Hong Kong,2021-05-01,6.91
Hong Kong,2021-05-02,7.2
Hong Kong,2021-05-03,7.44
Hong Kong,2021-05-04,7.64
Hong Kong,2021-05-05,7.85
Hong Kong,2021-05-06,8.04
Hong Kong,2021-05-07,8.32
Hong Kong,2021-05-08,8.66
Hong Kong,2021-05-09,8.94
Hong Kong,2021-05-10,9.19
Hong Kong,2021-05-11,9.4
Hong Kong,2021-05-12,9.59
Hong Kong,2021-05-13,9.78
Hong Kong,2021-05-14,10.01
Hong Kong,2021-05-15,10.3
Hong Kong,2021-05-16,10.5
Hong Kong,2021-05-17,10.72
Hong Kong,2021-05-18,10.89
Hong Kong,2021-05-19,10.99
Hong Kong,2021-05-20,11.17
Hong Kong,2021-05-21,11.39
Hong Kong,2021-05-22,11.67
Hong Kong,2021-05-23,11.9
Hong Kong,2021-05-24,12.11
Hong Kong,2021-05-25,12.29
Hong Kong,2021-05-26,12.46
Hong Kong,2021-05-27,12.64
Hong Kong,2021-05-28,12.89
Hong Kong,2021-05-29,13.16
Hong Kong,2021-05-30,13.4
Hong Kong,2021-05-31,13.62
Hong Kong,2021-06-01,13.8
Hong Kong,2021-06-02,13.97
Hong Kong,2021-06-03,14.14
Hong Kong,2021-06-04,14.35
Hong Kong,2021-06-05,14.6
Hong Kong,2021-06-06,14.8
Hong Kong,2021-06-07,14.97
Hong Kong,2021-06-08,15.1
Hong Kong,2021-06-09,15.21
Hong Kong,2021-06-10,15.35
Hong Kong,2021-06-11,15.55
Hong Kong,2021-06-12,15.79
Hong Kong,2021-06-13,15.96
Hong Kong,2021-06-14,16.05
Hong Kong,2021-06-15,16.21
Hong Kong,2021-06-16,16.32
Hong Kong,2021-06-17,16.45
Hong Kong,2021-06-18,16.65
Hong Kong,2021-06-19,16.89
Hong Kong,2021-06-20,17.08
Hong Kong,2021-06-21,17.28
Hong Kong,2021-06-22,17.46
Hong Kong,2021-06-23,17.63
Hong Kong,2021-06-24,17.85
Hong Kong,2021-06-25,18.15
Hong Kong,2021-06-26,18.52
Hong Kong,2021-06-27,18.82
Hong Kong,2021-06-28,19.12
Hong Kong,2021-06-29,19.43
Hong Kong,2021-06-30,19.74
Hong Kong,2021-07-01,19.94
Hong Kong,2021-07-02,20.42
Hong Kong,2021-07-03,20.88
Hong Kong,2021-07-04,21.23
Hong Kong,2021-07-05,21.6
Hungary,2021-01-18,0.02
Hungary,2021-01-19,0.03
Hungary,2021-01-20,0.04
Hungary,2021-01-21,0.06
Hungary,2021-01-22,0.07
Hungary,2021-01-23,0.08
Hungary,2021-01-24,0.1
Hungary,2021-01-25,0.13
Hungary,2021-01-26,0.18
Hungary,2021-01-27,0.27
Hungary,2021-01-28,0.39
Hungary,2021-01-29,0.51
Hungary,2021-01-30,0.59
Hungary,2021-01-31,0.63
Hungary,2021-02-01,0.71
Hungary,2021-02-02,0.78
Hungary,2021-02-03,0.87
Hungary,2021-02-04,0.96
Hungary,2021-02-05,1.05
Hungary,2021-02-06,1.09
Hungary,2021-02-07,1.11
Hungary,2021-02-08,1.14
Hungary,2021-02-09,1.18
Hungary,2021-02-10,1.21
Hungary,2021-02-11,1.25
Hungary,2021-02-12,1.29
Hungary,2021-02-13,1.33
Hungary,2021-02-14,1.34
Hungary,2021-02-15,1.36
Hungary,2021-02-16,1.4
Hungary,2021-02-17,1.46
Hungary,2021-02-18,1.58
Hungary,2021-02-19,1.79
Hungary,2021-02-20,1.97
Hungary,2021-02-21,2.08
Hungary,2021-02-22,2.13
Hungary,2021-02-23,2.16
Hungary,2021-02-24,2.18
Hungary,2021-02-25,2.49
Hungary,2021-02-26,2.53
Hungary,2021-02-27,2.58
Hungary,2021-02-28,2.61
Hungary,2021-03-01,2.62
Hungary,2021-03-02,2.62
Hungary,2021-03-03,2.77
Hungary,2021-03-04,2.9
Hungary,2021-03-05,3.16
Hungary,2021-03-06,3.18
Hungary,2021-03-07,3.19
Hungary,2021-03-08,3.26
Hungary,2021-03-09,3.29
Hungary,2021-03-10,3.39
Hungary,2021-03-11,3.64
Hungary,2021-03-12,3.91
Hungary,2021-03-13,4.07
Hungary,2021-03-14,4.13
Hungary,2021-03-15,4.14
Hungary,2021-03-16,4.21
Hungary,2021-03-17,4.37
Hungary,2021-03-18,4.6
Hungary,2021-03-19,4.82
Hungary,2021-03-20,4.92
Hungary,2021-03-21,4.96
Hungary,2021-03-22,4.99
Hungary,2021-03-23,5.12
Hungary,2021-03-24,5.43
Hungary,2021-03-25,6.16
Hungary,2021-03-26,6.91
Hungary,2021-03-27,7.1
Hungary,2021-03-28,7.14
Hungary,2021-03-30,7.8
Hungary,2021-03-31,8.15
Hungary,2021-04-01,8.94
Hungary,2021-04-02,9.22
Hungary,2021-04-03,9.37
Hungary,2021-04-04,9.45
Hungary,2021-04-05,9.55
Hungary,2021-04-06,10.41
Hungary,2021-04-07,11.16
Hungary,2021-04-08,11.66
Hungary,2021-04-09,12.13
Hungary,2021-04-10,12.4
Hungary,2021-04-11,12.6
Hungary,2021-04-12,12.95
Hungary,2021-04-13,13.36
Hungary,2021-04-14,13.72
Hungary,2021-04-17,14.35
Hungary,2021-04-18,14.4
Hungary,2021-04-19,14.5
Hungary,2021-04-20,14.75
Hungary,2021-04-21,15.04
Hungary,2021-04-22,15.43
Hungary,2021-04-23,16.07
Hungary,2021-04-25,17.24
Hungary,2021-04-26,17.72
Hungary,2021-04-27,18.36
Hungary,2021-04-28,18.87
Hungary,2021-04-29,19.47
Hungary,2021-04-30,20.17
Hungary,2021-05-01,20.87
Hungary,2021-05-02,21.5
Hungary,2021-05-03,22.33
Hungary,2021-05-04,23.28
Hungary,2021-05-05,23.97
Hungary,2021-05-06,24.91
Hungary,2021-05-07,25.39
Hungary,2021-05-08,25.76
Hungary,2021-05-09,25.92
Hungary,2021-05-10,26.19
Hungary,2021-05-12,26.76
Hungary,2021-05-13,27.19
Hungary,2021-05-14,27.5
Hungary,2021-05-15,27.97
Hungary,2021-05-16,28.23
Hungary,2021-05-17,28.46
Hungary,2021-05-18,28.72
Hungary,2021-05-19,29.14
Hungary,2021-05-20,29.88
Hungary,2021-05-21,30.72
Hungary,2021-05-22,31.07
Hungary,2021-05-23,31.18
Hungary,2021-05-24,31.81
Hungary,2021-05-25,33.09
Hungary,2021-05-26,34.45
Hungary,2021-05-27,35.67
Hungary,2021-05-28,36.64
Hungary,2021-05-29,37.09
Hungary,2021-05-30,37.39
Hungary,2021-05-31,37.84
Hungary,2021-06-01,38.25
Hungary,2021-06-02,38.63
Hungary,2021-06-03,39.48
Hungary,2021-06-05,41.3
Hungary,2021-06-06,41.35
Hungary,2021-06-07,41.69
Hungary,2021-06-08,42.17
Hungary,2021-06-09,42.57
Hungary,2021-06-10,43.04
Hungary,2021-06-13,43.57
Hungary,2021-06-14,43.89
Hungary,2021-06-15,44.22
Hungary,2021-06-16,44.5
Hungary,2021-06-17,45.14
Hungary,2021-06-20,46.49
Hungary,2021-06-21,47.15
Hungary,2021-06-22,47.82
Hungary,2021-06-23,48.22
Hungary,2021-06-24,48.95
Hungary,2021-06-27,50.12
Hungary,2021-06-28,50.45
Hungary,2021-06-29,50.9
Hungary,2021-07-04,52.37
Hungary,2021-07-05,52.5
India,2021-02-13,0.0
India,2021-02-15,0.01
India,2021-02-16,0.02
India,2021-02-17,0.02
India,2021-02-18,0.03
India,2021-02-19,0.05
India,2021-02-20,0.06
India,2021-02-21,0.07
India,2021-02-22,0.08
India,2021-02-23,0.1
India,2021-02-24,0.11
India,2021-02-25,0.13
India,2021-02-26,0.16
India,2021-02-27,0.18
India,2021-02-28,0.18
India,2021-03-01,0.19
India,2021-03-02,0.2
India,2021-03-03,0.21
India,2021-03-04,0.23
India,2021-03-05,0.25
India,2021-03-06,0.27
India,2021-03-07,0.27
India,2021-03-08,0.29
India,2021-03-09,0.32
India,2021-03-10,0.34
India,2021-03-11,0.34
India,2021-03-12,0.37
India,2021-03-13,0.39
India,2021-03-14,0.4
India,2021-03-15,0.43
India,2021-03-16,0.45
India,2021-03-17,0.47
India,2021-03-18,0.5
India,2021-03-19,0.52
India,2021-03-20,0.54
India,2021-03-21,0.54
India,2021-03-22,0.57
India,2021-03-23,0.59
India,2021-03-24,0.6
India,2021-03-25,0.62
India,2021-03-26,0.63
India,2021-03-27,0.64
India,2021-03-28,0.64
India,2021-03-29,0.65
India,2021-03-30,0.66
India,2021-03-31,0.68
India,2021-04-01,0.7
India,2021-04-02,0.72
India,2021-04-03,0.74
India,2021-04-04,0.76
India,2021-04-05,0.79
India,2021-04-06,0.81
India,2021-04-07,0.83
India,2021-04-08,0.86
India,2021-04-09,0.89
India,2021-04-10,0.92
India,2021-04-11,0.94
India,2021-04-12,0.98
India,2021-04-13,1.01
India,2021-04-14,1.04
India,2021-04-15,1.08
India,2021-04-16,1.13
India,2021-04-17,1.17
India,2021-04-18,1.19
India,2021-04-19,1.27
India,2021-04-21,1.3
India,2021-04-22,1.39
India,2021-04-25,1.55
India,2021-04-26,1.64
India,2021-04-27,1.71
India,2021-04-28,1.78
India,2021-04-29,1.84
India,2021-04-30,1.93
India,2021-05-01,1.98
India,2021-05-02,1.99
India,2021-05-03,2.06
India,2021-05-04,2.11
India,2021-05-05,2.19
India,2021-05-06,2.29
India,2021-05-07,2.38
India,2021-05-08,2.47
India,2021-05-09,2.5
India,2021-05-10,2.6
India,2021-05-11,2.7
India,2021-05-12,2.77
India,2021-05-13,2.85
India,2021-05-14,2.88
India,2021-05-15,2.93
India,2021-05-16,2.93
India,2021-05-17,2.95
India,2021-05-18,2.97
India,2021-05-19,2.98
India,2021-05-20,2.99
India,2021-05-22,3.02
India,2021-05-23,3.02
India,2021-05-24,3.03
India,2021-05-25,3.04
India,2021-05-26,3.06
India,2021-05-27,3.07
India,2021-05-28,3.08
India,2021-05-29,3.11
India,2021-05-30,3.12
India,2021-05-31,3.13
India,2021-06-01,3.16
India,2021-06-02,3.17
India,2021-06-03,3.19
India,2021-06-04,3.22
India,2021-06-05,3.23
India,2021-06-06,3.24
India,2021-06-07,3.26
India,2021-06-08,3.28
India,2021-06-09,3.31
India,2021-06-10,3.33
India,2021-06-11,3.35
India,2021-06-12,3.37
India,2021-06-13,3.4
India,2021-06-14,3.42
India,2021-06-15,3.44
India,2021-06-16,3.47
India,2021-06-17,3.51
India,2021-06-18,3.54
India,2021-06-19,3.58
India,2021-06-20,3.6
India,2021-06-21,3.66
India,2021-06-22,3.72
India,2021-06-23,3.74
India,2021-06-24,3.8
India,2021-06-25,3.86
India,2021-06-26,3.96
India,2021-06-27,3.99
India,2021-06-28,4.05
India,2021-06-29,4.15
India,2021-06-30,4.18
India,2021-07-01,4.28
India,2021-07-02,4.3
India,2021-07-03,4.5
India,2021-07-04,4.56
India,2021-07-05,4.67
Indonesia,2021-01-28,0.0
Indonesia,2021-01-29,0.0
Indonesia,2021-01-30,0.01
Indonesia,2021-01-31,0.01
Indonesia,2021-02-01,0.01
Indonesia,2021-02-02,0.02
Indonesia,2021-02-03,0.03
Indonesia,2021-02-04,0.04
Indonesia,2021-02-05,0.04
Indonesia,2021-02-06,0.05
Indonesia,2021-02-07,0.05
Indonesia,2021-02-08,0.06
Indonesia,2021-02-09,0.08
Indonesia,2021-02-10,0.1
Indonesia,2021-02-11,0.13
Indonesia,2021-02-13,0.15
Indonesia,2021-02-14,0.16
Indonesia,2021-02-15,0.18
Indonesia,2021-02-16,0.2
Indonesia,2021-02-17,0.22
Indonesia,2021-02-18,0.23
Indonesia,2021-02-20,0.27
Indonesia,2021-02-23,0.29
Indonesia,2021-02-24,0.3
Indonesia,2021-02-25,0.31
Indonesia,2021-02-26,0.32
Indonesia,2021-02-27,0.36
Indonesia,2021-02-28,0.37
Indonesia,2021-03-02,0.39
Indonesia,2021-03-03,0.4
Indonesia,2021-03-05,0.41
Indonesia,2021-03-07,0.41
Indonesia,2021-03-10,0.46
Indonesia,2021-03-11,0.47
Indonesia,2021-03-12,0.49
Indonesia,2021-03-13,0.53
Indonesia,2021-03-14,0.53
Indonesia,2021-03-15,0.58
Indonesia,2021-03-16,0.63
Indonesia,2021-03-17,0.69
Indonesia,2021-03-18,0.71
Indonesia,2021-03-19,0.81
Indonesia,2021-03-20,0.84
Indonesia,2021-03-21,0.85
Indonesia,2021-03-22,0.91
Indonesia,2021-03-23,1.08
Indonesia,2021-03-25,1.1
Indonesia,2021-03-26,1.18
Indonesia,2021-03-27,1.18
Indonesia,2021-03-28,1.22
Indonesia,2021-03-31,1.34
Indonesia,2021-04-01,1.41
Indonesia,2021-04-02,1.41
Indonesia,2021-04-04,1.47
Indonesia,2021-04-06,1.62
Indonesia,2021-04-08,1.72
Indonesia,2021-04-10,1.86
Indonesia,2021-04-12,1.95
Indonesia,2021-04-13,1.99
Indonesia,2021-04-14,2.03
Indonesia,2021-04-15,2.09
Indonesia,2021-04-17,2.15
Indonesia,2021-04-19,2.21
Indonesia,2021-04-20,2.25
Indonesia,2021-04-21,2.32
Indonesia,2021-04-22,2.37
Indonesia,2021-04-23,2.45
Indonesia,2021-04-25,2.5
Indonesia,2021-04-26,2.56
Indonesia,2021-04-27,2.64
Indonesia,2021-04-28,2.71
Indonesia,2021-04-29,2.77
Indonesia,2021-04-30,2.8
Indonesia,2021-05-02,2.82
Indonesia,2021-05-04,2.93
Indonesia,2021-05-06,3.05
Indonesia,2021-05-07,3.1
Indonesia,2021-05-09,3.16
Indonesia,2021-05-11,3.25
Indonesia,2021-05-13,3.26
Indonesia,2021-05-14,3.26
Indonesia,2021-05-16,3.28
Indonesia,2021-05-17,3.32
Indonesia,2021-05-18,3.39
Indonesia,2021-05-20,3.5
Indonesia,2021-05-21,3.56
Indonesia,2021-05-23,3.61
Indonesia,2021-05-24,3.62
Indonesia,2021-05-25,3.74
Indonesia,2021-05-30,3.87
Indonesia,2021-05-31,3.89
Indonesia,2021-06-01,3.92
Indonesia,2021-06-02,3.97
Indonesia,2021-06-03,4.02
Indonesia,2021-06-04,4.05
Indonesia,2021-06-05,4.07
Indonesia,2021-06-06,4.07
Indonesia,2021-06-07,4.09
Indonesia,2021-06-08,4.15
Indonesia,2021-06-09,4.18
Indonesia,2021-06-10,4.2
Indonesia,2021-06-11,4.21
Indonesia,2021-06-12,4.23
Indonesia,2021-06-13,4.23
Indonesia,2021-06-14,4.25
Indonesia,2021-06-15,4.28
Indonesia,2021-06-16,4.32
Indonesia,2021-06-17,4.37
Indonesia,2021-06-18,4.42
Indonesia,2021-06-19,4.47
Indonesia,2021-06-20,4.47
Indonesia,2021-06-21,4.53
Indonesia,2021-06-22,4.6
Indonesia,2021-06-23,4.62
Indonesia,2021-06-24,4.67
Indonesia,2021-06-25,4.72
Indonesia,2021-06-26,4.76
Indonesia,2021-06-27,4.8
Indonesia,2021-06-28,4.82
Indonesia,2021-06-29,4.89
Indonesia,2021-06-30,4.92
Indonesia,2021-07-01,5.0
Indonesia,2021-07-02,5.03
Indonesia,2021-07-03,5.09
Indonesia,2021-07-04,5.11
Indonesia,2021-07-05,5.13
Isle of Man,2021-01-25,0.37
Isle of Man,2021-01-26,0.75
Isle of Man,2021-01-29,1.21
Isle of Man,2021-02-02,1.67
Isle of Man,2021-02-03,2.56
Isle of Man,2021-02-04,2.57
Isle of Man,2021-02-05,2.57
Isle of Man,2021-02-06,2.57
Isle of Man,2021-02-07,2.57
Isle of Man,2021-02-08,2.57
Isle of Man,2021-02-09,3.01
Isle of Man,2021-02-10,3.48
Isle of Man,2021-02-13,3.91
Isle of Man,2021-02-14,3.91
Isle of Man,2021-02-16,4.23
Isle of Man,2021-02-17,4.54
Isle of Man,2021-02-18,4.83
Isle of Man,2021-02-19,5.51
Isle of Man,2021-02-20,5.54
Isle of Man,2021-02-22,5.56
Isle of Man,2021-02-23,5.84
Isle of Man,2021-02-24,6.12
Isle of Man,2021-02-25,6.48
Isle of Man,2021-02-26,7.39
Isle of Man,2021-02-27,8.17
Isle of Man,2021-02-28,8.62
Isle of Man,2021-03-01,9.03
Isle of Man,2021-03-02,9.06
Isle of Man,2021-03-03,9.07
Isle of Man,2021-03-04,9.07
Isle of Man,2021-03-05,9.52
Isle of Man,2021-03-06,9.98
Isle of Man,2021-03-07,10.54
Isle of Man,2021-03-08,10.88
Isle of Man,2021-03-09,10.89
Isle of Man,2021-03-10,10.92
Isle of Man,2021-03-11,10.93
Isle of Man,2021-03-12,11.65
Isle of Man,2021-03-13,13.05
Isle of Man,2021-03-14,13.33
Isle of Man,2021-03-15,13.33
Isle of Man,2021-03-16,13.34
Isle of Man,2021-03-18,13.34
Isle of Man,2021-03-27,17.65
Isle of Man,2021-03-30,18.0
Isle of Man,2021-03-31,18.01
Isle of Man,2021-04-01,18.01
Isle of Man,2021-04-02,18.04
Isle of Man,2021-04-03,18.05
Isle of Man,2021-04-04,18.05
Isle of Man,2021-04-05,18.05
Isle of Man,2021-04-06,18.05
Isle of Man,2021-04-07,18.1
Isle of Man,2021-04-08,18.11
Isle of Man,2021-04-09,18.13
Isle of Man,2021-04-10,18.14
Isle of Man,2021-04-11,18.16
Isle of Man,2021-04-12,18.17
Isle of Man,2021-04-13,18.18
Isle of Man,2021-04-14,18.19
Isle of Man,2021-04-15,18.19
Isle of Man,2021-04-16,18.2
Isle of Man,2021-04-17,18.2
Isle of Man,2021-04-18,18.2
Isle of Man,2021-04-19,18.21
Isle of Man,2021-04-20,18.22
Isle of Man,2021-04-21,18.22
Isle of Man,2021-04-22,18.24
Isle of Man,2021-04-23,18.32
Isle of Man,2021-04-25,18.41
Isle of Man,2021-04-26,18.46
Isle of Man,2021-04-27,18.46
Isle of Man,2021-04-28,18.53
